60,316,3540,172,30,3540,28,44,3540,296,222,3540,129,44,3540,32,222,3540,90,0,3540,18
61,376,3660,176,89,3660,45,44,3660,33,222,3660,129,45,3660,32,212,3660,90,0,3660,19
62,0,3782,22,31,3782,34,44,3782,43,212,3782,127,45,3782,33,212,3782,139,0,3782,19
63,419,3906,187,92,3906,104,44,3906,52,212,3906,56,45,3906,22,267,3906,140,0,3906,13
64,225,4032,81,32,4032,34,45,4032,22,267,4032,96,45,4032,22,267,4032,67,0,4032,13
65,800,4160,251,32,4160,20,45,4160,23,267,4160,128,57,4160,25,236,4160,62,0,4160,13
66,114,4290,52,33,4290,28,45,4290,23,236,4290,76,57,4290,26,236,4290,100,0,4290,29
67,335,4422,196,98,4422,52,44,4422,39,236,4422,149,57,4422,46,218,4422,98,0,4422,24
68,625,4556,308,34,4556,35,57,4556,42,218,4556,91,57,4556,42,218,4556,169,0,4556,23
69,277,4692,154,34,4692,36,57,4692,44,218,4692,126,65,4692,44,252,4692,95,0,4692,24
70,646,4830,290,35,4830,36,57,4830,41,252,4830,100,65,4830,118,252,4830,114,0,4830,29
71,100,4970,80,104,4970,71,56,4970,60,251,4970,96,65,4970,85,284,4970,127,0,4970,25
72,134,5112,96,36,5112,36,65,5112,44,284,5112,183,65,5112,45,284,5112,112,0,5112,26
73,600,5256,292,36,5256,36,65,5256,50,284,5256,113,89,5256,134,314,5256,126,0,5256,26
74,227,5402,120,37,5402,58,65,5402,48,314,5402,182,89,5402,54,314,5402,193,0,5402,30
75,546,5550,291,37,5550,38,65,5550,46,314,5550,113,89,5550,131,355,5550,127,0,5550,28
76,754,5700,321,38,5700,39,89,5700,53,355,5700,201,89,5700,54,355,5700,138,0,5700,29
77,287,5852,170,38,5852,40,89,5852,59,355,5852,176,82,5852,54,460,5852,250,0,5852,28
78,400,6006,192,39,6006,46,89,6006,126,460,6006,176,82,6006,149,460,6006,152,0,6006,29
79,593,6162,283,116,6162,62,89,6162,56,460,6162,237,82,6162,53,297,6162,110,0,6162,34
80,674,6320,299,40,6320,58,82,6320,78,297,6320,200,82,6320,55,297,6320,120,0,6320,39
81,803,6480,375,40,6480,42,82,6480,58,297,6480,231,123,6480,95,351,6480,181,0,6480,34
82,0,6642,42,41,6642,59,82,6642,88,351,6642,238,123,6642,122,351,6642,153,0,6642,32
83,574,6806,286,41,6806,48,82,6806,60,351,6806,219,123,6806,67,373,6806,137,0,6806,33
