1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,1
2,0,1,1,1,1,2,0,1,1,0,1,1,0,1,1,0,1,2,0,1,2
3,0,2,1,2,2,5,0,2,1,0,2,1,0,2,2,0,2,2,0,2,2
4,4,5,4,2,5,4,0,5,2,0,5,2,0,5,2,0,5,1,0,5,2
5,4,7,4,2,7,3,0,7,2,0,7,2,0,7,2,2,7,2,0,7,2
6,7,8,6,3,8,4,0,8,2,2,8,2,0,8,2,2,8,3,0,8,2
7,1,10,3,3,10,3,0,10,2,2,10,3,0,10,2,3,10,4,0,10,2
8,6,17,5,4,17,4,0,17,2,3,17,3,0,17,2,3,17,3,0,17,2
9,0,20,2,4,20,4,0,20,2,2,20,3,2,20,3,5,20,6,0,20,1
10,8,22,6,5,22,5,0,22,2,7,22,6,2,22,3,7,22,4,0,22,2
11,12,25,12,9,25,6,0,25,2,6,25,4,2,25,2,6,25,7,0,25,2
12,19,26,15,6,26,4,2,26,3,6,26,7,2,26,2,6,26,4,0,26,2
13,1,29,4,14,29,11,1,29,2,6,29,6,3,29,3,5,29,3,0,29,2
14,9,31,11,7,31,4,2,31,4,5,31,4,3,31,3,5,31,4,0,31,2
15,2,34,3,15,34,11,1,34,2,5,34,4,3,34,3,7,34,9,0,34,2
16,20,49,16,8,49,5,3,49,3,7,49,8,3,49,3,7,49,4,0,49,2
17,22,53,20,8,53,5,2,53,3,6,53,7,5,53,4,11,53,5,0,53,2
18,28,56,19,9,56,8,3,56,3,11,56,6,5,56,4,11,56,11,0,56,2
19,14,60,12,9,60,7,3,60,3,11,60,9,5,60,4,7,60,4,0,60,2
20,20,62,17,10,62,5,7,62,7,7,62,4,7,62,4,7,62,5,0,62,2
21,5,66,5,18,66,10,6,66,4,7,66,8,6,66,4,14,66,6,0,66,2
22,29,69,19,11,69,8,7,69,5,14,69,7,6,69,10,14,69,7,0,69,2
23,19,73,16,19,73,12,6,73,4,14,73,7,6,73,4,21,73,14,0,73,2
24,71,74,42,12,74,6,6,74,4,17,74,8,6,74,4,17,74,23,0,74,2
25,37,78,25,28,78,18,6,78,4,17,78,8,5,78,4,24,78,12,0,78,2
26,60,81,32,13,81,12,6,81,4,24,81,10,5,81,4,24,81,26,0,81,2
27,72,85,43,29,85,12,6,85,4,23,85,21,5,85,4,20,85,9,0,85,1
28,49,87,28,14,87,7,5,87,9,22,87,9,5,87,4,22,87,10,0,87,2
29,55,91,31,30,91,17,5,91,4,21,91,9,7,91,5,21,91,22,0,91,2
30,63,94,34,15,94,13,5,94,4,23,94,10,7,94,5,23,94,23,0,94,2
31,65,98,40,31,98,12,5,98,4,23,98,10,7,98,17,29,98,11,0,98,2
32,36,129,24,16,129,8,7,129,5,29,129,17,7,129,6,29,129,12,0,129,2
33,73,134,50,16,134,8,7,134,7,29,134,12,11,134,20,35,134,14,0,134,2
34,45,138,33,17,138,7,7,138,11,37,138,15,11,138,6,37,138,28,0,138,3
35,73,143,49,33,143,14,6,143,5,36,143,29,11,143,6,22,143,11,0,143,4
36,66,146,44,18,146,10,11,146,6,26,146,12,11,146,21,26,146,12,0,146,3
37,41,151,28,34,151,21,11,151,6,26,151,10,7,151,5,37,151,22,0,151,2
38,36,155,22,19,155,8,11,155,11,37,155,17,7,155,6,37,155,22,0,155,3
39,5,160,6,35,160,16,11,160,8,37,160,22,7,160,5,33,160,14,0,160,2
40,50,162,31,20,162,16,7,162,5,39,162,16,7,162,5,39,162,29,0,162,2
41,62,167,35,20,167,16,7,167,5,39,167,16,14,167,20,39,167,16,0,167,2
42,65,171,43,21,171,9,7,171,5,39,171,29,14,171,7,39,171,16,0,171,2
43,58,176,34,21,176,16,7,176,5,39,176,16,14,176,20,45,176,18,0,176,2
44,66,179,43,22,179,10,14,179,7,39,179,29,14,179,7,39,179,16,0,179,2
45,14,184,11,38,184,21,14,184,14,38,184,15,21,184,10,47,184,31,0,184,2
46,47,188,21,23,188,10,14,188,5,47,188,19,21,188,6,47,188,19,0,188,2
47,111,193,61,39,193,31,14,193,10,47,193,21,21,193,10,42,193,45,0,193,3
48,111,194,52,24,194,20,17,194,8,38,194,14,17,194,8,38,194,15,0,194,3
49,111,199,55,56,199,31,17,199,9,37,199,15,24,199,11,67,199,43,0,199,3
50,88,203,47,25,203,11,17,203,19,67,203,24,24,203,11,67,203,44,0,203,3
51,52,208,30,25,208,16,17,208,9,67,208,34,24,208,11,64,208,28,0,208,3
52,119,211,57,26,211,22,24,211,11,52,211,20,24,211,11,52,211,39,0,211,3
53,130,216,70,26,216,11,24,216,11,52,216,28,20,216,10,43,216,36,0,216,3
54,116,220,54,27,220,22,24,220,11,43,220,17,20,220,10,43,220,37,0,220,3
55,113,225,52,59,225,33,23,225,10,43,225,17,20,225,27,50,225,20,0,225,3
56,140,227,86,28,227,12,22,227,10,44,227,18,22,227,10,44,227,43,0,227,3
57,101,232,55,28,232,25,22,232,10,44,232,18,21,232,10,67,232,53,0,232,4
58,109,236,63,29,236,25,22,236,10,67,236,26,21,236,10,67,236,51,0,236,4
59,44,241,28,29,241,17,22,241,9,67,241,39,21,241,13,68,241,31,0,241,4
60,141,244,87,30,244,16,23,244,10,74,244,58,23,244,10,74,244,29,0,244,2
61,63,249,40,62,249,35,23,249,26,73,249,33,29,249,17,64,249,50,0,249,4
62,135,253,85,31,253,16,23,253,14,64,253,29,29,253,39,64,253,29,0,253,4
63,148,258,90,63,258,29,23,258,14,64,258,53,29,258,17,62,258,28,0,258,4
64,122,321,68,32,321,29,29,321,18,62,321,29,29,321,41,62,321,26,0,321,3
65,124,327,55,32,327,28,29,327,16,62,327,28,35,327,39,72,327,30,0,327,4
66,134,332,80,33,332,15,29,332,14,74,332,36,35,332,15,74,332,30,0,332,4
67,112,338,63,33,338,29,29,338,13,74,338,29,35,338,40,104,338,40,0,338,4
68,121,342,67,34,342,28,37,342,17,86,342,58,37,342,17,86,342,32,0,342,5
69,75,348,47,34,348,16,37,348,29,86,348,34,22,348,11,85,348,58,0,348,5
70,159,353,88,35,353,17,37,353,16,85,353,65,22,353,11,85,353,34,0,353,4
71,60,359,40,67,359,35,36,359,30,84,359,32,22,359,38,72,359,28,0,359,5
72,130,362,78,36,362,17,26,362,14,82,362,56,26,362,14,82,362,31,0,362,5
73,175,368,94,36,368,16,26,368,13,82,368,57,37,368,17,87,368,34,0,368,4
74,53,373,37,37,373,23,26,373,14,87,373,48,37,373,18,87,373,58,0,373,5
75,113,379,60,37,379,29,26,379,14,87,379,60,37,379,17,78,379,30,0,379,5
76,54,383,28,38,383,26,37,383,24,90,383,26,37,383,13,90,383,60,0,383,5
77,189,389,73,38,389,15,37,389,44,90,389,34,33,389,15,104,389,39,0,389,3
78,196,394,83,39,394,17,37,394,42,104,394,39,33,394,18,104,394,94,0,394,4
79,204,400,98,71,400,49,37,400,18,103,400,39,33,400,16,89,400,75,0,400,5
80,40,402,32,40,402,19,39,402,19,105,402,58,39,402,40,105,402,48,0,402,6
81,210,408,92,40,408,16,39,408,36,105,408,37,39,408,26,111,408,81,0,408,5
82,170,413,83,41,413,17,39,413,17,111,413,57,39,413,17,111,413,39,0,413,4
83,192,419,92,41,419,17,39,419,36,111,419,40,39,419,14,86,419,33,0,419,5
84,247,423,121,42,423,42,39,423,18,92,423,36,39,423,18,92,423,79,0,423,5
85,227,429,117,74,429,66,38,429,24,91,429,43,45,429,18,93,429,77,0,429,5
86,260,434,140,43,434,17,39,434,16,95,434,44,45,434,27,95,434,96,0,434,6
87,185,440,128,75,440,62,38,440,22,94,440,45,45,440,26,116,440,90,0,440,5
88,235,443,90,44,443,48,39,443,15,134,443,40,39,443,15,134,443,77,0,443,5
89,193,449,96,44,449,19,39,449,41,134,449,49,47,449,20,103,449,96,0,449,6
90,212,454,111,45,454,41,39,454,18,103,454,41,47,454,22,103,454,83,0,454,5
91,5,460,9,45,460,25,39,460,24,103,460,51,47,460,21,108,460,62,0,460,5
92,109,464,61,46,464,32,47,464,22,104,464,63,47,464,21,104,464,41,0,464,5
93,227,470,109,46,470,42,47,470,22,104,470,41,42,470,20,113,470,85,0,470,5
94,197,475,99,47,475,21,47,475,43,113,475,44,42,475,20,113,475,86,0,475,5
95,202,481,100,79,481,54,47,481,21,113,481,44,42,481,19,120,481,89,0,481,5
96,313,482,159,48,482,21,38,482,18,130,482,93,38,482,18,130,482,49,0,482,6
97,297,488,156,112,488,44,37,488,18,129,488,92,67,488,28,145,488,54,0,488,5
98,221,493,103,49,493,37,38,493,16,145,493,56,67,493,71,145,493,55,0,493,6
99,345,499,190,49,499,22,38,499,18,145,499,98,67,499,28,141,499,54,0,499,6
100,237,503,120,50,503,46,67,503,30,135,503,54,67,503,73,135,503,53,0,503,6
101,419,509,201,114,509,90,66,509,29,134,509,53,64,509,28,155,509,72,0,509,6
102,264,514,145,51,514,23,67,514,30,155,514,102,64,514,28,155,514,59,0,514,6
103,337,520,147,115,520,40,66,520,68,155,520,49,64,520,24,142,520,57,0,520,7
104,335,523,149,52,523,22,52,523,22,120,523,75,52,523,19,120,523,48,0,523,5
105,191,529,92,52,529,19,52,529,39,120,529,39,43,529,17,148,529,79,0,529,5
106,210,534,83,53,534,38,52,534,21,150,534,52,43,534,20,150,534,109,0,534,4
107,404,540,239,53,540,25,52,540,24,150,540,112,43,540,22,140,540,54,0,540,6
108,316,544,176,54,544,24,43,544,22,126,544,94,43,544,20,126,544,48,0,544,5
