1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,1,2,1,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0
3,0,6,0,2,6,2,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0
4,0,12,0,2,12,2,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
5,1,20,2,5,20,6,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0
6,0,30,0,3,30,5,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0
7,12,42,13,3,42,2,0,42,0,0,42,0,0,42,0,2,42,5,0,42,0
8,0,56,1,4,56,4,0,56,0,2,56,3,0,56,0,2,56,1,0,56,0
9,1,72,2,11,72,11,0,72,0,2,72,1,0,72,0,7,72,7,0,72,0
10,17,90,17,5,90,3,0,90,1,7,90,4,0,90,0,7,90,9,0,90,0
11,11,110,12,14,110,11,0,110,1,6,110,4,0,110,1,7,110,10,0,110,1
12,0,132,1,6,132,7,0,132,1,7,132,7,0,132,1,7,132,8,0,132,1
13,20,156,19,17,156,31,0,156,1,6,156,4,2,156,2,4,156,3,0,156,1
14,30,182,25,7,182,10,0,182,2,4,182,3,2,182,2,4,182,3,0,182,1
15,23,210,22,20,210,31,0,210,2,3,210,3,2,210,3,8,210,6,0,210,2
16,36,240,32,8,240,6,2,240,3,8,240,6,2,240,3,8,240,6,0,240,2
17,47,272,39,23,272,23,2,272,3,8,272,6,7,272,6,18,272,11,0,272,2
18,42,306,37,9,306,9,2,306,4,18,306,25,7,306,7,18,306,13,0,306,3
19,60,342,63,9,342,17,2,342,4,18,342,13,7,342,8,20,342,13,0,342,4
20,35,380,34,10,380,9,7,380,7,20,380,23,7,380,7,20,380,13,0,380,3
21,44,420,38,29,420,28,6,420,7,19,420,13,7,420,7,22,420,15,0,420,4
22,98,462,95,11,462,9,7,462,10,22,462,40,7,462,8,22,462,17,0,462,4
23,70,506,87,32,506,23,6,506,8,21,506,39,7,506,8,31,506,22,0,506,4
24,0,552,5,12,552,16,7,552,12,31,552,25,7,552,8,31,552,30,0,552,5
25,110,600,48,35,600,24,6,600,5,31,600,12,4,600,4,43,600,15,0,600,3
26,30,650,17,13,650,10,7,650,5,43,650,21,4,650,4,43,650,26,0,650,3
27,112,702,36,38,702,28,6,702,4,43,702,12,4,702,3,38,702,11,0,702,3
28,80,756,31,14,756,6,4,756,12,38,756,19,4,756,4,38,756,11,0,756,3
29,60,812,22,41,812,16,3,812,4,37,812,28,8,812,5,40,812,11,0,812,3
30,151,870,53,15,870,15,4,870,4,40,870,12,8,870,5,40,870,29,0,870,3
31,36,930,18,44,930,17,3,930,4,40,930,12,8,930,13,74,930,19,0,930,3
32,76,992,30,16,992,7,8,992,5,74,992,27,8,992,5,74,992,19,0,992,4
33,33,1056,18,16,1056,7,8,1056,6,74,1056,32,18,1056,8,68,1056,18,0,1056,4
34,146,1122,62,17,1122,8,8,1122,6,68,1122,19,18,1122,23,68,1122,18,0,1122,4
35,102,1190,47,50,1190,23,8,1190,6,68,1190,19,18,1190,8,50,1190,31,0,1190,5
36,108,1260,48,18,1260,9,18,1260,17,50,1260,15,18,1260,9,50,1260,31,0,1260,5
37,26,1332,14,53,1332,23,18,1332,9,50,1332,23,20,1332,9,119,1332,45,0,1332,5
38,86,1406,44,19,1406,9,18,1406,9,119,1406,37,20,1406,24,119,1406,30,0,1406,5
39,152,1482,66,56,1482,19,18,1482,10,119,1482,45,20,1482,10,81,1482,23,0,1482,5
40,231,1560,83,20,1560,10,20,1560,25,81,1560,24,20,1560,10,81,1560,23,0,1560,6
41,230,1640,82,20,1640,10,20,1640,26,81,1640,24,22,1640,11,97,1640,27,0,1640,6
42,116,1722,59,21,1722,19,20,1722,11,97,1722,28,22,1722,32,97,1722,28,0,1722,6
43,9,1806,11,21,1806,21,20,1806,14,97,1806,40,22,1806,12,117,1806,47,0,1806,7
44,289,1892,110,22,1892,12,22,1892,12,117,1892,33,22,1892,12,117,1892,64,0,1892,7
45,382,1980,133,65,1980,22,21,1980,12,117,1980,62,31,1980,14,151,1980,41,0,1980,7
46,190,2070,76,23,2070,13,22,2070,13,151,2070,56,31,2070,15,151,2070,69,0,2070,8
47,383,2162,131,68,2162,23,21,2162,13,151,2162,70,31,2162,15,106,2162,30,0,2162,8
48,92,2256,48,24,2256,14,31,2256,23,106,2256,32,31,2256,31,106,2256,31,0,2256,9
49,401,2352,137,71,2352,24,31,2352,16,106,2352,61,43,2352,18,143,2352,52,0,2352,9
50,272,2450,110,25,2450,14,31,2450,16,143,2450,40,43,2450,73,143,2450,56,0,2450,11
51,356,2550,131,25,2550,15,31,2550,16,143,2550,70,43,2550,19,143,2550,39,0,2550,10
52,136,2652,81,26,2652,17,43,2652,21,143,2652,66,43,2652,21,143,2652,90,0,2652,11
53,334,2756,146,77,2756,30,43,2756,22,142,2756,86,38,2756,20,182,2756,56,0,2756,11
